%Time	 Word0	 Word1	 Word2	 Word3	 Word4	 Word5	 Word6	 Word7	 Word8	 Word9	 Word10	 Word11	 Word12	 Word13	 Word14	 Word15	 Word16	 Word17
3.3200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 29032	 13456	 26856	  9001	    20
3.3400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 29840	 13456	 26856	  9001	    20
3.3600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 30648	 13456	 26856	  9001	    20
3.3800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 31456	 13456	 26856	  9001	    20
3.4000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 32264	 13456	 26856	  9001	    20
3.4200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 33072	 13456	 26856	  9001	    20
3.4400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 33880	 13456	 26856	  9001	    20
3.4600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 34688	 13456	 26856	  9001	    20
3.4800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 35496	 13456	 26856	  9001	    20
3.5000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 36304	 13456	 26856	  9001	    20
3.5200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 37120	 13456	 26856	  9001	    20
3.5400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 37928	 13456	 26856	  9001	    20
3.5600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 38736	 13456	 26856	  9001	    20
3.5800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 39544	 13456	 26856	  9001	    20
3.6000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 40352	 13456	 26856	  9001	    20
3.6200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 41160	 13456	 26856	  9001	    20
3.6400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 41968	 13456	 26856	  9001	    20
3.6600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 42776	 13456	 26856	  9001	    20
3.6800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 43584	 13456	 26856	  9001	    20
3.7000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 44392	 13456	 26856	  9001	    20
3.7200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 45200	 13456	 26856	  9001	    20
3.7400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 46008	 13456	 26856	  9001	    20
3.7600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 46816	 13456	 26856	  9001	    20
3.7800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 47624	 13456	 26856	  9001	    20
3.8000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 48432	 13456	 26856	  9001	    20
3.8200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 49240	 13456	 26856	  9001	    20
3.8400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 50048	 13456	 26856	  9001	    20
3.8600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 50856	 13456	 26856	  9001	    20
3.8800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 51664	 13456	 26856	  9001	    20
3.9000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 52472	 13456	 26856	  9001	    20
3.9200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 53280	 13456	 26856	  9001	    20
3.9400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	 54096	 13456	 26856	  9001	    20
